 457.00  0.81485E-07  0.12069E-12  0.62573E+03
 458.00  0.80466E-07  0.11835E-12  0.62573E+03
 459.00  0.79466E-07  0.11606E-12  0.62573E+03
 460.00  0.78487E-07  0.11383E-12  0.62573E+03
 461.00  0.77526E-07  0.11165E-12  0.62573E+03
 462.00  0.76584E-07  0.10952E-12  0.62573E+03
 463.00  0.75660E-07  0.10745E-12  0.62573E+03
 464.00  0.74754E-07  0.10542E-12  0.62573E+03
 465.00  0.73865E-07  0.10344E-12  0.62573E+03
 466.00  0.72993E-07  0.10151E-12  0.62573E+03
 467.00  0.72138E-07  0.99625E-13  0.62573E+03
 468.00  0.71298E-07  0.97785E-13  0.62573E+03
 469.00  0.70475E-07  0.95988E-13  0.62573E+03
 470.00  0.69666E-07  0.94233E-13  0.62573E+03
 471.00  0.68873E-07  0.92520E-13  0.62573E+03
 472.00  0.68094E-07  0.90847E-13  0.62573E+03
 473.00  0.67330E-07  0.89213E-13  0.62573E+03
 474.00  0.66579E-07  0.87617E-13  0.62573E+03
 475.00  0.65842E-07  0.86058E-13  0.62573E+03
 476.00  0.65119E-07  0.84536E-13  0.62573E+03
 477.00  0.64408E-07  0.83048E-13  0.62573E+03
 478.00  0.63710E-07  0.81596E-13  0.62573E+03
 479.00  0.63024E-07  0.80176E-13  0.62573E+03
 480.00  0.62351E-07  0.78790E-13  0.62573E+03
 481.00  0.61689E-07  0.77435E-13  0.62573E+03
